[OTUS] Администратор Linux. Визуализация и кластеризация. Часть 2 из 5 (2020),https://supersliv.biz/threads/otus-administrator-linux-virtualizacija-i-klasterizacija-chast-2-iz-5-2020.43312/,https://supersliv.biz/threads/otus-administrator-linux-virtualizacija-i-klasterizacija-chast-2-iz-5-2020.43312/
[Udemy] Валерий Жданов - Как создать сайт на Node JS (2020),https://supersliv.biz/threads/udemy-valerij-zhdanov-kak-sozdat-sajt-na-node-js-2020.43309/,https://supersliv.biz/threads/udemy-valerij-zhdanov-kak-sozdat-sajt-na-node-js-2020.43309/
[Udemy] Визуальное программирование (2019),https://supersliv.biz/threads/udemy-vizualnoe-programmirovanie-2019.34584/,https://supersliv.biz/threads/udemy-vizualnoe-programmirovanie-2019.34584/
[Beonmax] Курс CodeIgniter (2020),https://supersliv.biz/threads/beonmax-kurs-codeigniter-2020.43283/,https://supersliv.biz/threads/beonmax-kurs-codeigniter-2020.43283/
[Udemy] Python для статистического анализа (2020),https://supersliv.biz/threads/udemy-python-dlja-statisticheskogo-analiza-2020.43255/,https://supersliv.biz/threads/udemy-python-dlja-statisticheskogo-analiza-2020.43255/
[Lynda.com] Основы SQL [2014],https://supersliv.biz/threads/lynda-com-osnovy-sql-2014.23996/,https://supersliv.biz/threads/lynda-com-osnovy-sql-2014.23996/
[Beonmax] Курс PHP / MySQL (2020),https://supersliv.biz/threads/beonmax-kurs-php-mysql-2020.43245/,https://supersliv.biz/threads/beonmax-kurs-php-mysql-2020.43245/
[Udemy] Основы программирования (2020),https://supersliv.biz/threads/udemy-osnovy-programmirovanija-2020.38643/,https://supersliv.biz/threads/udemy-osnovy-programmirovanija-2020.38643/
[Яндекс.Практикум] Как стать инженером по тестированию (2020),https://supersliv.biz/threads/jandeks-praktikum-kak-stat-inzhenerom-po-testirovaniju-2020.43229/,https://supersliv.biz/threads/jandeks-praktikum-kak-stat-inzhenerom-po-testirovaniju-2020.43229/
[Ян Гарланд] Изучаем программирование на примере Minecraft (2020),https://supersliv.biz/threads/jan-garland-izuchaem-programmirovanie-na-primere-minecraft-2020.43217/,https://supersliv.biz/threads/jan-garland-izuchaem-programmirovanie-na-primere-minecraft-2020.43217/
[Beonmax] Курс JavaScript - полный курс с нуля до результата! (2020),https://supersliv.biz/threads/beonmax-kurs-javascript-polnyj-kurs-s-nulja-do-rezultata-2020.43207/,https://supersliv.biz/threads/beonmax-kurs-javascript-polnyj-kurs-s-nulja-do-rezultata-2020.43207/
[Udemy] Михаил Непомнящий: Шаблонизатор Pug/jade - современный ускоритель для HTML (2019),https://supersliv.biz/threads/udemy-mixail-nepomnjaschij-shablonizator-pug-jade-sovremennyj-uskoritel-dlja-html-2019.43196/,https://supersliv.biz/threads/udemy-mixail-nepomnjaschij-shablonizator-pug-jade-sovremennyj-uskoritel-dlja-html-2019.43196/
[Udemy] Roman Granskyy - Laravel 8: профессиональный блог на Laravel (2020),https://supersliv.biz/threads/udemy-roman-granskyy-laravel-8-professionalnyj-blog-na-laravel-2020.43190/,https://supersliv.biz/threads/udemy-roman-granskyy-laravel-8-professionalnyj-blog-na-laravel-2020.43190/
[Яндекс.Практикум] Python-разработчик (2020) [Часть 1 из 8],https://supersliv.biz/threads/jandeks-praktikum-python-razrabotchik-2020-chast-1-iz-8.39421/,https://supersliv.biz/threads/jandeks-praktikum-python-razrabotchik-2020-chast-1-iz-8.39421/
[Udemy] Программирование на Python 3. От новичка до профессионального мастера (2020),https://supersliv.biz/threads/udemy-programmirovanie-na-python-3-ot-novichka-do-professionalnogo-mastera-2020.43165/,https://supersliv.biz/threads/udemy-programmirovanie-na-python-3-ot-novichka-do-professionalnogo-mastera-2020.43165/
[Яндекс.Практикум] Python-разработчик [2020] [Часть 5 из 8],https://supersliv.biz/threads/jandeks-praktikum-python-razrabotchik-2020-chast-5-iz-8.43161/,https://supersliv.biz/threads/jandeks-praktikum-python-razrabotchik-2020-chast-5-iz-8.43161/
[Яндекс.Практикум] Алгоритмы для разработчиков (2020) [Часть 1 из 4],https://supersliv.biz/threads/jandeks-praktikum-algoritmy-dlja-razrabotchikov-2020-chast-1-iz-4.43160/,https://supersliv.biz/threads/jandeks-praktikum-algoritmy-dlja-razrabotchikov-2020-chast-1-iz-4.43160/
[Beonmax] Курс Linux/GIT (2020),https://supersliv.biz/threads/beonmax-kurs-linux-git-2020.43145/,https://supersliv.biz/threads/beonmax-kurs-linux-git-2020.43145/
[Udemy] Konstantin Kokorin - Изучаем Flutter (2020),https://supersliv.biz/threads/udemy-konstantin-kokorin-izuchaem-flutter-2020.37945/,https://supersliv.biz/threads/udemy-konstantin-kokorin-izuchaem-flutter-2020.37945/
[alishev] Практика для начинающих в Java (2020),https://supersliv.biz/threads/alishev-praktika-dlja-nachinajuschix-v-java-2020.43118/,https://supersliv.biz/threads/alishev-praktika-dlja-nachinajuschix-v-java-2020.43118/
[Beonmax] Курс WordPress – с нуля до Профи! (2020),https://supersliv.biz/threads/beonmax-kurs-wordpress-s-nulja-do-profi-2020.43105/,https://supersliv.biz/threads/beonmax-kurs-wordpress-s-nulja-do-profi-2020.43105/
[Beonmax] Курс Python для начинающих - с нуля до специалиста (2020),https://supersliv.biz/threads/beonmax-kurs-python-dlja-nachinajuschix-s-nulja-do-specialista-2020.43070/,https://supersliv.biz/threads/beonmax-kurs-python-dlja-nachinajuschix-s-nulja-do-specialista-2020.43070/
[LoftSchool] Владимир Сабанцев - CSS Grid (2020),https://supersliv.biz/threads/loftschool-vladimir-sabancev-css-grid-2020.43057/,https://supersliv.biz/threads/loftschool-vladimir-sabancev-css-grid-2020.43057/
[Lectrum] Видеокурс по GraphQL (2020),https://supersliv.biz/threads/lectrum-videokurs-po-graphql-2020.43054/,https://supersliv.biz/threads/lectrum-videokurs-po-graphql-2020.43054/
[Javabegin] Веб сервисы SOAP и RESTful (2019),https://supersliv.biz/threads/javabegin-veb-servisy-soap-i-restful-2019.43031/,https://supersliv.biz/threads/javabegin-veb-servisy-soap-i-restful-2019.43031/
[HTML Academy] HTML и CSS. Адаптивная вёрстка и автоматизация (2020),https://supersliv.biz/threads/html-academy-html-i-css-adaptivnaja-vjorstka-i-avtomatizacija-2020.43019/,https://supersliv.biz/threads/html-academy-html-i-css-adaptivnaja-vjorstka-i-avtomatizacija-2020.43019/
[Вадим Прокопчук] Верстка сайтов от 0 до 1 (2020),https://supersliv.biz/threads/vadim-prokopchuk-verstka-sajtov-ot-0-do-1-2020.43018/,https://supersliv.biz/threads/vadim-prokopchuk-verstka-sajtov-ot-0-do-1-2020.43018/
[Fandroid] Продвинутый курс по созданию андроид-приложения «Диктофон» на языке Котлин (2020),https://supersliv.biz/threads/fandroid-prodvinutyj-kurs-po-sozdaniju-android-prilozhenija-diktofon-na-jazyke-kotlin-2020.43016/,https://supersliv.biz/threads/fandroid-prodvinutyj-kurs-po-sozdaniju-android-prilozhenija-diktofon-na-jazyke-kotlin-2020.43016/
[OTUS] Сурен Хоренян - Python-разработчик. Базовый курс. Часть 2 (2020),https://supersliv.biz/threads/otus-suren-xorenjan-python-razrabotchik-bazovyj-kurs-chast-2-2020.43012/,https://supersliv.biz/threads/otus-suren-xorenjan-python-razrabotchik-bazovyj-kurs-chast-2-2020.43012/
[Udemy] Memi Lavi: Архитектура микросервисов - Полное руководство (2020),https://supersliv.biz/threads/udemy-memi-lavi-arxitektura-mikroservisov-polnoe-rukovodstvo-2020.42997/,https://supersliv.biz/threads/udemy-memi-lavi-arxitektura-mikroservisov-polnoe-rukovodstvo-2020.42997/
[Udemy] OpenShift для абсолютных новичков - Практический опыт (2020),https://supersliv.biz/threads/udemy-openshift-dlja-absoljutnyx-novichkov-prakticheskij-opyt-2020.42996/,https://supersliv.biz/threads/udemy-openshift-dlja-absoljutnyx-novichkov-prakticheskij-opyt-2020.42996/
[Специалист] Java. Уровень 2. Разработка клиент - серверных приложений (2020),https://supersliv.biz/threads/specialist-java-uroven-2-razrabotka-klient-servernyx-prilozhenij-2020.42987/,https://supersliv.biz/threads/specialist-java-uroven-2-razrabotka-klient-servernyx-prilozhenij-2020.42987/
[Udemy] Roman Akhromieiev - Telegram. Пишем ботов на Node JS и Telegraf (2020),https://supersliv.biz/threads/udemy-roman-akhromieiev-telegram-pishem-botov-na-node-js-i-telegraf-2020.39304/,https://supersliv.biz/threads/udemy-roman-akhromieiev-telegram-pishem-botov-na-node-js-i-telegraf-2020.39304/
[OTUS] Анастасия Асеева-Нгуен - QA Lead. Часть 1 (2020),https://supersliv.biz/threads/otus-anastasija-aseeva-nguen-qa-lead-chast-1-2020.42909/,https://supersliv.biz/threads/otus-anastasija-aseeva-nguen-qa-lead-chast-1-2020.42909/
[Linux Academy] Внедрение полного конвейера CI/CD (2020),https://supersliv.biz/threads/linux-academy-vnedrenie-polnogo-konvejera-ci-cd-2020.42892/,https://supersliv.biz/threads/linux-academy-vnedrenie-polnogo-konvejera-ci-cd-2020.42892/
[Udemy] Next.JS with Sanity CMS - Serverless Blog App (w/ Vercel) (2020),https://supersliv.biz/threads/udemy-next-js-with-sanity-cms-serverless-blog-app-w-vercel-2020.42891/,https://supersliv.biz/threads/udemy-next-js-with-sanity-cms-serverless-blog-app-w-vercel-2020.42891/
[Udemy] Brad Traversy - MERN eCommerce From Scratch (2020),https://supersliv.biz/threads/udemy-brad-traversy-mern-ecommerce-from-scratch-2020.42888/,https://supersliv.biz/threads/udemy-brad-traversy-mern-ecommerce-from-scratch-2020.42888/
[OTUS] Евгений Картавец - С# для начинающих программистов (2020),https://supersliv.biz/threads/otus-evgenij-kartavec-s-dlja-nachinajuschix-programmistov-2020.42885/,https://supersliv.biz/threads/otus-evgenij-kartavec-s-dlja-nachinajuschix-programmistov-2020.42885/
[Дмитрий Лаврик] Vue Advanced продвинутый курс по разработке SPA (2020),https://supersliv.biz/threads/dmitrij-lavrik-vue-advanced-prodvinutyj-kurs-po-razrabotke-spa-2020.42883/,https://supersliv.biz/threads/dmitrij-lavrik-vue-advanced-prodvinutyj-kurs-po-razrabotke-spa-2020.42883/
Полный тренинг по разработке мобильных приложений на платформе «1С Предприятие 8»,https://supersliv.biz/threads/polnyj-trening-po-razrabotke-mobilnyx-prilozhenij-na-platforme-1s-predprijatie-8.24282/,https://supersliv.biz/threads/polnyj-trening-po-razrabotke-mobilnyx-prilozhenij-na-platforme-1s-predprijatie-8.24282/
"[Udemy] React Bootcamp 2020 (с React Hooks, Firebase)",https://supersliv.biz/threads/udemy-react-bootcamp-2020-s-react-hooks-firebase.42867/,https://supersliv.biz/threads/udemy-react-bootcamp-2020-s-react-hooks-firebase.42867/
[OTUS] Программист 1С. Часть 1/5 (2020),https://supersliv.biz/threads/otus-programmist-1s-chast-1-5-2020.42865/,https://supersliv.biz/threads/otus-programmist-1s-chast-1-5-2020.42865/
[Infinite Skills] Реверс-инжиниринг и разработка эксплойтов. Часть 1,https://supersliv.biz/threads/infinite-skills-revers-inzhiniring-i-razrabotka-ehksplojtov-chast-1.24153/,https://supersliv.biz/threads/infinite-skills-revers-inzhiniring-i-razrabotka-ehksplojtov-chast-1.24153/
[Специалист] Игорь Седых - Java. Уровень 1. Язык программирования Java (2020),https://supersliv.biz/threads/specialist-igor-sedyx-java-uroven-1-jazyk-programmirovanija-java-2020.42847/,https://supersliv.biz/threads/specialist-igor-sedyx-java-uroven-1-jazyk-programmirovanija-java-2020.42847/
[Специалист] Марат Хакимов - Kotlin. Уровень 2. Разработка приложений (2020),https://supersliv.biz/threads/specialist-marat-xakimov-kotlin-uroven-2-razrabotka-prilozhenij-2020.42845/,https://supersliv.biz/threads/specialist-marat-xakimov-kotlin-uroven-2-razrabotka-prilozhenij-2020.42845/
[Shultais Education] Программирование на Python 3  (2019),https://supersliv.biz/threads/shultais-education-programmirovanie-na-python-3-2019.42821/,https://supersliv.biz/threads/shultais-education-programmirovanie-na-python-3-2019.42821/
[Skillbox] Основы математики для Data Science (2020),https://supersliv.biz/threads/skillbox-osnovy-matematiki-dlja-data-science-2020.42808/,https://supersliv.biz/threads/skillbox-osnovy-matematiki-dlja-data-science-2020.42808/
Конференция Russian Python Week 2020,https://supersliv.biz/threads/konferencija-russian-python-week-2020.42790/,https://supersliv.biz/threads/konferencija-russian-python-week-2020.42790/
[TalkPython] Michael Kennedy - Переход с Excel на Python с Pandas (2020),https://supersliv.biz/threads/talkpython-michael-kennedy-perexod-s-excel-na-python-s-pandas-2020.42787/,https://supersliv.biz/threads/talkpython-michael-kennedy-perexod-s-excel-na-python-s-pandas-2020.42787/
Xakep #253. Сканеры уязвимостей (Aпрель 2020),https://supersliv.biz/threads/xakep-253-skanery-ujazvimostej-aprel-2020.39366/,https://supersliv.biz/threads/xakep-253-skanery-ujazvimostej-aprel-2020.39366/
